,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
1574639,Norte,AC,,12,,,,2021-03-31,13,881935.0,69657.0,554,1262,9,,,
1574640,Norte,AC,,12,,,,2021-04-01,13,881935.0,69988.0,331,1269,7,,,
1574641,Norte,AC,,12,,,,2021-04-02,13,881935.0,70851.0,863,1280,11,,,
1574642,Norte,AC,,12,,,,2021-04-03,13,881935.0,71062.0,211,1284,4,,,
1574643,Norte,AC,,12,,,,2021-04-04,14,881935.0,71157.0,95,1291,7,,,
1574644,Norte,AC,,12,,,,2021-04-05,14,881935.0,71330.0,173,1298,7,,,
1574645,Norte,AC,,12,,,,2021-04-06,14,881935.0,71420.0,90,1306,8,,,
1574646,Norte,AC,,12,,,,2021-04-07,14,881935.0,71880.0,460,1318,12,,,
1574647,Norte,AC,,12,,,,2021-04-08,14,881935.0,72403.0,523,1325,7,,,
1574648,Norte,AC,,12,,,,2021-04-09,14,881935.0,72897.0,494,1334,9,,,
1574649,Norte,AC,,12,,,,2021-04-10,14,881935.0,73275.0,378,1339,5,,,
1574650,Norte,AC,,12,,,,2021-04-11,15,881935.0,73425.0,150,1343,4,,,
1574651,Norte,AC,,12,,,,2021-04-12,15,881935.0,73613.0,188,1353,10,,,
1574652,Norte,AC,,12,,,,2021-04-13,15,881935.0,74007.0,394,1367,14,,,
1574653,Norte,AC,,12,,,,2021-04-14,15,881935.0,74533.0,526,1374,7,,,
1574654,Norte,AC,,12,,,,2021-04-15,15,881935.0,74664.0,131,1383,9,,,
1574655,Norte,AC,,12,,,,2021-04-16,15,881935.0,75047.0,383,1395,12,,,
1574656,Norte,AC,,12,,,,2021-04-17,15,881935.0,75334.0,287,1405,10,,,
1574657,Norte,AC,,12,,,,2021-04-18,16,881935.0,75405.0,71,1418,13,,,
1574658,Norte,AC,,12,,,,2021-04-19,16,881935.0,75599.0,194,1433,15,,,
1574659,Norte,AC,,12,,,,2021-04-20,16,881935.0,75640.0,41,1445,12,,,
1574660,Norte,AC,,12,,,,2021-04-21,16,881935.0,75879.0,239,1449,4,,,
1574661,Norte,AC,,12,,,,2021-04-22,16,881935.0,76212.0,333,1458,9,,,
1574662,Norte,AC,,12,,,,2021-04-23,16,881935.0,76376.0,164,1465,7,,,
1574663,Norte,AC,,12,,,,2021-04-24,16,881935.0,76603.0,227,1476,11,,,
1574664,Norte,AC,,12,,,,2021-04-25,17,881935.0,76747.0,144,1480,4,,,
1574665,Norte,AC,,12,,,,2021-04-26,17,881935.0,76971.0,224,1488,8,,,
1574666,Norte,AC,,12,,,,2021-04-27,17,881935.0,77146.0,175,1500,12,,,
1574667,Norte,AC,,12,,,,2021-04-28,17,881935.0,77298.0,152,1517,17,,,
1574668,Norte,AC,,12,,,,2021-04-29,17,881935.0,77535.0,237,1525,8,,,
1574669,Norte,AC,,12,,,,2021-04-30,17,881935.0,77803.0,268,1529,4,,,
1574670,Norte,AC,,12,,,,2021-05-01,17,881935.0,78016.0,213,1534,5,,,
1574671,Norte,AC,,12,,,,2021-05-02,18,881935.0,78152.0,136,1546,12,,,
1574672,Norte,AC,,12,,,,2021-05-03,18,881935.0,78325.0,173,1552,6,,,
1574673,Norte,AC,,12,,,,2021-05-04,18,881935.0,78440.0,115,1555,3,,,
1574674,Norte,AC,,12,,,,2021-05-05,18,881935.0,78610.0,170,1563,8,,,
1574675,Norte,AC,,12,,,,2021-05-06,18,881935.0,78889.0,279,1568,5,,,
1574676,Norte,AC,,12,,,,2021-05-07,18,881935.0,79100.0,211,1575,7,,,
1574677,Norte,AC,,12,,,,2021-05-08,18,881935.0,79276.0,176,1585,10,,,
1574678,Norte,AC,,12,,,,2021-05-09,19,881935.0,79351.0,75,1589,4,,,
1574679,Norte,AC,,12,,,,2021-05-10,19,881935.0,79476.0,125,1596,7,,,
1574680,Norte,AC,,12,,,,2021-05-11,19,881935.0,79510.0,34,1599,3,,,
1574681,Norte,AC,,12,,,,2021-05-12,19,881935.0,79718.0,208,1601,2,,,
1574682,Norte,AC,,12,,,,2021-05-13,19,881935.0,79955.0,237,1607,6,,,
1574683,Norte,AC,,12,,,,2021-05-14,19,881935.0,80177.0,222,1608,1,,,
1574684,Norte,AC,,12,,,,2021-05-15,19,881935.0,80338.0,161,1612,4,,,
1574685,Norte,AC,,12,,,,2021-05-16,20,881935.0,80399.0,61,1614,2,,,
1574686,Norte,AC,,12,,,,2021-05-17,20,881935.0,80561.0,162,1620,6,,,
1574687,Norte,AC,,12,,,,2021-05-18,20,881935.0,80590.0,29,1625,5,,,
1574688,Norte,AC,,12,,,,2021-05-19,20,881935.0,80688.0,98,1631,6,,,
1574689,Norte,AC,,12,,,,2021-05-20,20,881935.0,80797.0,109,1632,1,,,
1574690,Norte,AC,,12,,,,2021-05-21,20,881935.0,81235.0,438,1632,0,,,
1574691,Norte,AC,,12,,,,2021-05-22,20,881935.0,81348.0,113,1633,1,,,
1574692,Norte,AC,,12,,,,2021-05-23,21,881935.0,81413.0,65,1635,2,,,
1574693,Norte,AC,,12,,,,2021-05-24,21,881935.0,81505.0,92,1642,7,,,
1574694,Norte,AC,,12,,,,2021-05-25,21,881935.0,81651.0,146,1649,7,,,
1574695,Norte,AC,,12,,,,2021-05-26,21,881935.0,81850.0,199,1652,3,,,
1574696,Norte,AC,,12,,,,2021-05-27,21,881935.0,81980.0,130,1652,0,,,
1574697,Norte,AC,,12,,,,2021-05-28,21,881935.0,82149.0,169,1655,3,,,
1574698,Norte,AC,,12,,,,2021-05-29,21,881935.0,82207.0,58,1657,2,,,
1574699,Norte,AC,,12,,,,2021-05-30,22,881935.0,82478.0,271,1659,2,,,
1574700,Norte,AC,,12,,,,2021-05-31,22,881935.0,82524.0,46,1662,3,,,
1574701,Norte,AC,,12,,,,2021-06-01,22,881935.0,82581.0,57,1669,7,,,
1574702,Norte,AC,,12,,,,2021-06-02,22,881935.0,82753.0,172,1676,7,,,
1574703,Norte,AC,,12,,,,2021-06-03,22,881935.0,82937.0,184,1680,4,,,
1574704,Norte,AC,,12,,,,2021-06-04,22,881935.0,83123.0,186,1682,2,,,
1574705,Norte,AC,,12,,,,2021-06-05,22,881935.0,83240.0,117,1686,4,,,
1574706,Norte,AC,,12,,,,2021-06-06,23,881935.0,83306.0,66,1690,4,,,
1574707,Norte,AC,,12,,,,2021-06-07,23,881935.0,83350.0,44,1692,2,,,
1574708,Norte,AC,,12,,,,2021-06-08,23,881935.0,83409.0,59,1697,5,,,
1574709,Norte,AC,,12,,,,2021-06-09,23,881935.0,83473.0,64,1697,0,,,
1574710,Norte,AC,,12,,,,2021-06-10,23,881935.0,83665.0,192,1699,2,,,
1574711,Norte,AC,,12,,,,2021-06-11,23,881935.0,84039.0,374,1701,2,,,
1574712,Norte,AC,,12,,,,2021-06-12,23,881935.0,84104.0,65,1707,6,,,
1574713,Norte,AC,,12,,,,2021-06-13,24,881935.0,84174.0,70,1712,5,,,
1574714,Norte,AC,,12,,,,2021-06-14,24,881935.0,84337.0,163,1719,7,,,
1574715,Norte,AC,,12,,,,2021-06-15,24,881935.0,84404.0,67,1721,2,,,
1574716,Norte,AC,,12,,,,2021-06-16,24,881935.0,84450.0,46,1723,2,,,
1574717,Norte,AC,,12,,,,2021-06-17,24,881935.0,84487.0,37,1725,2,,,
1574718,Norte,AC,,12,,,,2021-06-18,24,881935.0,84687.0,200,1728,3,,,
1574719,Norte,AC,,12,,,,2021-06-19,24,881935.0,84812.0,125,1729,1,,,
1574720,Norte,AC,,12,,,,2021-06-20,25,881935.0,84849.0,37,1730,1,,,
1574721,Norte,AC,,12,,,,2021-06-21,25,881935.0,84918.0,69,1732,2,,,
1574722,Norte,AC,,12,,,,2021-06-22,25,881935.0,84937.0,19,1734,2,,,
1574723,Norte,AC,,12,,,,2021-06-23,25,881935.0,85043.0,106,1734,0,,,
1574724,Norte,AC,,12,,,,2021-06-24,25,881935.0,85128.0,85,1735,1,,,
1574725,Norte,AC,,12,,,,2021-06-25,25,881935.0,85273.0,145,1736,1,,,
1574726,Norte,AC,,12,,,,2021-06-26,25,881935.0,85383.0,110,1736,0,,,
1574727,Norte,AC,,12,,,,2021-06-27,26,881935.0,85463.0,80,1736,0,,,
1574728,Norte,AC,,12,,,,2021-06-28,26,881935.0,85496.0,33,1736,0,,,
1574729,Norte,AC,,12,,,,2021-06-29,26,881935.0,85526.0,30,1738,2,,,
1574730,Norte,AC,,12,,,,2021-06-30,26,881935.0,85556.0,30,1738,0,,,
1574731,Norte,AM,,13,,,,2021-01-01,53,4144597.0,201574.0,561,5295,10,,,
1574732,Norte,AM,,13,,,,2021-01-02,53,4144597.0,201867.0,293,5325,30,,,
1574733,Norte,AM,,13,,,,2021-01-03,1,4144597.0,202413.0,546,5345,20,,,
1574734,Norte,AM,,13,,,,2021-01-04,1,4144597.0,202972.0,559,5368,23,,,
1574735,Norte,AM,,13,,,,2021-01-05,1,4144597.0,204900.0,1928,5414,46,,,
1574736,Norte,AM,,13,,,,2021-01-06,1,4144597.0,207092.0,2192,5500,86,,,
1574737,Norte,AM,,13,,,,2021-01-07,1,4144597.0,208798.0,1706,5546,46,,,
1574738,Norte,AM,,13,,,,2021-01-08,1,4144597.0,208798.0,0,5546,0,,,
1574739,Norte,AM,,13,,,,2021-01-09,1,4144597.0,212996.0,4198,5669,123,,,
1574740,Norte,AM,,13,,,,2021-01-10,2,4144597.0,213961.0,965,5701,32,,,
1574741,Norte,AM,,13,,,,2021-01-11,2,4144597.0,216112.0,2151,5756,55,,,
1574742,Norte,AM,,13,,,,2021-01-12,2,4144597.0,218070.0,1958,5810,54,,,
1574743,Norte,AM,,13,,,,2021-01-13,2,4144597.0,219544.0,1474,5879,69,,,
1574744,Norte,AM,,13,,,,2021-01-14,2,4144597.0,223360.0,3816,5930,51,,,
1574745,Norte,AM,,13,,,,2021-01-15,2,4144597.0,226511.0,3151,6043,113,,,
1574746,Norte,AM,,13,,,,2021-01-16,2,4144597.0,229367.0,2856,6123,80,,,
1574747,Norte,AM,,13,,,,2021-01-17,3,4144597.0,230644.0,1277,6191,68,,,
1574748,Norte,AM,,13,,,,2021-01-18,3,4144597.0,232434.0,1790,6308,117,,,
1574749,Norte,AM,,13,,,,2021-01-19,3,4144597.0,233971.0,1537,6450,142,,,
1574750,Norte,AM,,13,,,,2021-01-20,3,4144597.0,238980.0,5009,6598,148,,,
1574751,Norte,AM,,13,,,,2021-01-21,3,4144597.0,241182.0,2202,6757,159,,,
1574752,Norte,AM,,13,,,,2021-01-22,3,4144597.0,245157.0,3975,6889,132,,,
1574753,Norte,AM,,13,,,,2021-01-23,3,4144597.0,248561.0,3404,7051,162,,,
1574754,Norte,AM,,13,,,,2021-01-24,4,4144597.0,249713.0,1152,7146,95,,,
1574755,Norte,AM,,13,,,,2021-01-25,4,4144597.0,250935.0,1222,7232,86,,,
1574756,Norte,AM,,13,,,,2021-01-26,4,4144597.0,254460.0,3525,7424,192,,,
1574757,Norte,AM,,13,,,,2021-01-27,4,4144597.0,257606.0,3146,7560,136,,,
1574758,Norte,AM,,13,,,,2021-01-28,4,4144597.0,259458.0,1852,7673,113,,,
1574759,Norte,AM,,13,,,,2021-01-29,4,4144597.0,261574.0,2116,7793,120,,,
1574760,Norte,AM,,13,,,,2021-01-30,4,4144597.0,265994.0,4420,8018,225,,,
1574761,Norte,AM,,13,,,,2021-01-31,5,4144597.0,267394.0,1400,8117,99,,,
1574762,Norte,AM,,13,,,,2021-02-01,5,4144597.0,268717.0,1323,8266,149,,,
1574763,Norte,AM,,13,,,,2021-02-02,5,4144597.0,271177.0,2460,8414,148,,,
1574764,Norte,AM,,13,,,,2021-02-03,5,4144597.0,273862.0,2685,8564,150,,,
1574765,Norte,AM,,13,,,,2021-02-04,5,4144597.0,276551.0,2689,8716,152,,,
1574766,Norte,AM,,13,,,,2021-02-05,5,4144597.0,278789.0,2238,8815,99,,,
1574767,Norte,AM,,13,,,,2021-02-06,5,4144597.0,281754.0,2965,8934,119,,,
1574768,Norte,AM,,13,,,,2021-02-07,6,4144597.0,282739.0,985,9003,69,,,
1574769,Norte,AM,,13,,,,2021-02-08,6,4144597.0,283658.0,919,9116,113,,,
1574770,Norte,AM,,13,,,,2021-02-09,6,4144597.0,285100.0,1442,9285,169,,,
1574771,Norte,AM,,13,,,,2021-02-10,6,4144597.0,287844.0,2744,9452,167,,,
1574772,Norte,AM,,13,,,,2021-02-11,6,4144597.0,290049.0,2205,9619,167,,,
1574773,Norte,AM,,13,,,,2021-02-12,6,4144597.0,292494.0,2445,9753,134,,,
1574774,Norte,AM,,13,,,,2021-02-13,6,4144597.0,294322.0,1828,9819,66,,,
1574775,Norte,AM,,13,,,,2021-02-14,7,4144597.0,294954.0,632,9872,53,,,
1574776,Norte,AM,,13,,,,2021-02-15,7,4144597.0,295879.0,925,9992,120,,,
1574777,Norte,AM,,13,,,,2021-02-16,7,4144597.0,297687.0,1808,10100,108,,,
1574778,Norte,AM,,13,,,,2021-02-17,7,4144597.0,299495.0,1808,10181,81,,,
1574779,Norte,AM,,13,,,,2021-02-18,7,4144597.0,301636.0,2141,10286,105,,,
1574780,Norte,AM,,13,,,,2021-02-19,7,4144597.0,303586.0,1950,10359,73,,,
1574781,Norte,AM,,13,,,,2021-02-20,7,4144597.0,305250.0,1664,10409,50,,,
1574782,Norte,AM,,13,,,,2021-02-21,8,4144597.0,306003.0,753,10462,53,,,
1574783,Norte,AM,,13,,,,2021-02-22,8,4144597.0,307164.0,1161,10522,60,,,
1574784,Norte,AM,,13,,,,2021-02-23,8,4144597.0,309311.0,2147,10573,51,,,
1574785,Norte,AM,,13,,,,2021-02-24,8,4144597.0,310919.0,1608,10642,69,,,
1574786,Norte,AM,,13,,,,2021-02-25,8,4144597.0,312339.0,1420,10728,86,,,
1574787,Norte,AM,,13,,,,2021-02-26,8,4144597.0,313911.0,1572,10784,56,,,
1574788,Norte,AM,,13,,,,2021-02-27,8,4144597.0,315599.0,1688,10831,47,,,
1574789,Norte,AM,,13,,,,2021-02-28,9,4144597.0,315966.0,367,10860,29,,,
1574790,Norte,AM,,13,,,,2021-03-01,9,4144597.0,316668.0,702,10938,78,,,
1574791,Norte,AM,,13,,,,2021-03-02,9,4144597.0,318244.0,1576,11012,74,,,
1574792,Norte,AM,,13,,,,2021-03-03,9,4144597.0,318948.0,704,11087,75,,,
1574793,Norte,AM,,13,,,,2021-03-04,9,4144597.0,319872.0,924,11172,85,,,
1574794,Norte,AM,,13,,,,2021-03-05,9,4144597.0,322227.0,2355,11229,57,,,
1574795,Norte,AM,,13,,,,2021-03-06,9,4144597.0,323610.0,1383,11240,11,,,
1574796,Norte,AM,,13,,,,2021-03-07,10,4144597.0,324103.0,493,11262,22,,,
1574797,Norte,AM,,13,,,,2021-03-08,10,4144597.0,324564.0,461,11288,26,,,
1574798,Norte,AM,,13,,,,2021-03-09,10,4144597.0,326174.0,1610,11341,53,,,
1574799,Norte,AM,,13,,,,2021-03-10,10,4144597.0,327523.0,1349,11388,47,,,
1574800,Norte,AM,,13,,,,2021-03-11,10,4144597.0,328763.0,1240,11431,43,,,
1574801,Norte,AM,,13,,,,2021-03-12,10,4144597.0,330010.0,1247,11482,51,,,
1574802,Norte,AM,,13,,,,2021-03-13,10,4144597.0,331172.0,1162,11516,34,,,
1574803,Norte,AM,,13,,,,2021-03-14,11,4144597.0,331768.0,596,11539,23,,,
1574804,Norte,AM,,13,,,,2021-03-15,11,4144597.0,332309.0,541,11573,34,,,
1574805,Norte,AM,,13,,,,2021-03-16,11,4144597.0,333608.0,1299,11623,50,,,
1574806,Norte,AM,,13,,,,2021-03-17,11,4144597.0,334432.0,824,11672,49,,,
1574807,Norte,AM,,13,,,,2021-03-18,11,4144597.0,335394.0,962,11708,36,,,
1574808,Norte,AM,,13,,,,2021-03-19,11,4144597.0,337351.0,1957,11743,35,,,
1574809,Norte,AM,,13,,,,2021-03-20,11,4144597.0,338376.0,1025,11775,32,,,
1574810,Norte,AM,,13,,,,2021-03-21,12,4144597.0,338743.0,367,11791,16,,,
1574811,Norte,AM,,13,,,,2021-03-22,12,4144597.0,339510.0,767,11818,27,,,
1574812,Norte,AM,,13,,,,2021-03-23,12,4144597.0,340785.0,1275,11836,18,,,
1574813,Norte,AM,,13,,,,2021-03-24,12,4144597.0,341968.0,1183,11860,24,,,
1574814,Norte,AM,,13,,,,2021-03-25,12,4144597.0,343133.0,1165,11893,33,,,
1574815,Norte,AM,,13,,,,2021-03-26,12,4144597.0,344224.0,1091,11917,24,,,
1574816,Norte,AM,,13,,,,2021-03-27,12,4144597.0,345336.0,1112,11939,22,,,
1574817,Norte,AM,,13,,,,2021-03-28,13,4144597.0,345810.0,474,11952,13,,,
1574818,Norte,AM,,13,,,,2021-03-29,13,4144597.0,346320.0,510,11974,22,,,
1574819,Norte,AM,,13,,,,2021-03-30,13,4144597.0,347810.0,1490,11997,23,,,
1574820,Norte,AM,,13,,,,2021-03-31,13,4144597.0,349123.0,1313,12015,18,,,
1574821,Norte,AM,,13,,,,2021-04-01,13,4144597.0,350288.0,1165,12031,16,,,
1574822,Norte,AM,,13,,,,2021-04-02,13,4144597.0,351118.0,830,12048,17,,,
1574823,Norte,AM,,13,,,,2021-04-03,13,4144597.0,351864.0,746,12061,13,,,
1574824,Norte,AM,,13,,,,2021-04-04,14,4144597.0,352312.0,448,12072,11,,,
1574825,Norte,AM,,13,,,,2021-04-05,14,4144597.0,352976.0,664,12107,35,,,
1574826,Norte,AM,,13,,,,2021-04-06,14,4144597.0,353929.0,953,12136,29,,,
1574827,Norte,AM,,13,,,,2021-04-07,14,4144597.0,355027.0,1098,12177,41,,,
1574828,Norte,AM,,13,,,,2021-04-08,14,4144597.0,355987.0,960,12202,25,,,
1574829,Norte,AM,,13,,,,2021-04-09,14,4144597.0,357159.0,1172,12226,24,,,
1574830,Norte,AM,,13,,,,2021-04-10,14,4144597.0,357896.0,737,12245,19,,,
1574831,Norte,AM,,13,,,,2021-04-11,15,4144597.0,358431.0,535,12257,12,,,
1574832,Norte,AM,,13,,,,2021-04-12,15,4144597.0,358920.0,489,12271,14,,,
1574833,Norte,AM,,13,,,,2021-04-13,15,4144597.0,359915.0,995,12294,23,,,
1574834,Norte,AM,,13,,,,2021-04-14,15,4144597.0,360735.0,820,12319,25,,,
1574835,Norte,AM,,13,,,,2021-04-15,15,4144597.0,361628.0,893,12337,18,,,
1574836,Norte,AM,,13,,,,2021-04-16,15,4144597.0,362401.0,773,12352,15,,,
1574837,Norte,AM,,13,,,,2021-04-17,15,4144597.0,363102.0,701,12362,10,,,
1574838,Norte,AM,,13,,,,2021-04-18,16,4144597.0,363586.0,484,12371,9,,,
1574839,Norte,AM,,13,,,,2021-04-19,16,4144597.0,364028.0,442,12396,25,,,
1574840,Norte,AM,,13,,,,2021-04-20,16,4144597.0,364762.0,734,12431,35,,,
1574841,Norte,AM,,13,,,,2021-04-21,16,4144597.0,365433.0,671,12454,23,,,
1574842,Norte,AM,,13,,,,2021-04-22,16,4144597.0,365969.0,536,12474,20,,,
1574843,Norte,AM,,13,,,,2021-04-23,16,4144597.0,366798.0,829,12494,20,,,
1574844,Norte,AM,,13,,,,2021-04-24,16,4144597.0,367342.0,544,12506,12,,,
1574845,Norte,AM,,13,,,,2021-04-25,17,4144597.0,367713.0,371,12517,11,,,
1574846,Norte,AM,,13,,,,2021-04-26,17,4144597.0,368139.0,426,12528,11,,,
1574847,Norte,AM,,13,,,,2021-04-27,17,4144597.0,368854.0,715,12562,34,,,
1574848,Norte,AM,,13,,,,2021-04-28,17,4144597.0,369488.0,634,12587,25,,,
1574849,Norte,AM,,13,,,,2021-04-29,17,4144597.0,370184.0,696,12615,28,,,
1574850,Norte,AM,,13,,,,2021-04-30,17,4144597.0,370776.0,592,12627,12,,,
1574851,Norte,AM,,13,,,,2021-05-01,17,4144597.0,371306.0,530,12636,9,,,
1574852,Norte,AM,,13,,,,2021-05-02,18,4144597.0,371718.0,412,12641,5,,,
1574853,Norte,AM,,13,,,,2021-05-03,18,4144597.0,372128.0,410,12658,17,,,
1574854,Norte,AM,,13,,,,2021-05-04,18,4144597.0,372803.0,675,12678,20,,,
1574855,Norte,AM,,13,,,,2021-05-05,18,4144597.0,373402.0,599,12691,13,,,
1574856,Norte,AM,,13,,,,2021-05-06,18,4144597.0,373947.0,545,12707,16,,,
1574857,Norte,AM,,13,,,,2021-05-07,18,4144597.0,374577.0,630,12716,9,,,
1574858,Norte,AM,,13,,,,2021-05-08,18,4144597.0,375072.0,495,12724,8,,,
1574859,Norte,AM,,13,,,,2021-05-09,19,4144597.0,375283.0,211,12728,4,,,
1574860,Norte,AM,,13,,,,2021-05-10,19,4144597.0,375603.0,320,12746,18,,,
1574861,Norte,AM,,13,,,,2021-05-11,19,4144597.0,376298.0,695,12758,12,,,
1574862,Norte,AM,,13,,,,2021-05-12,19,4144597.0,376893.0,595,12775,17,,,
1574863,Norte,AM,,13,,,,2021-05-13,19,4144597.0,377559.0,666,12792,17,,,
1574864,Norte,AM,,13,,,,2021-05-14,19,4144597.0,378138.0,579,12808,16,,,
1574865,Norte,AM,,13,,,,2021-05-15,19,4144597.0,378645.0,507,12824,16,,,
1574866,Norte,AM,,13,,,,2021-05-16,20,4144597.0,378855.0,210,12831,7,,,
1574867,Norte,AM,,13,,,,2021-05-17,20,4144597.0,379167.0,312,12855,24,,,
1574868,Norte,AM,,13,,,,2021-05-18,20,4144597.0,379830.0,663,12879,24,,,
1574869,Norte,AM,,13,,,,2021-05-19,20,4144597.0,380416.0,586,12893,14,,,
1574870,Norte,AM,,13,,,,2021-05-20,20,4144597.0,381036.0,620,12903,10,,,
1574871,Norte,AM,,13,,,,2021-05-21,20,4144597.0,381635.0,599,12912,9,,,
1574872,Norte,AM,,13,,,,2021-05-22,20,4144597.0,382150.0,515,12915,3,,,
1574873,Norte,AM,,13,,,,2021-05-23,21,4144597.0,382487.0,337,12920,5,,,
1574874,Norte,AM,,13,,,,2021-05-24,21,4144597.0,382845.0,358,12925,5,,,
1574875,Norte,AM,,13,,,,2021-05-25,21,4144597.0,383380.0,535,12935,10,,,
1574876,Norte,AM,,13,,,,2021-05-26,21,4144597.0,383980.0,600,12943,8,,,
1574877,Norte,AM,,13,,,,2021-05-27,21,4144597.0,384634.0,654,12951,8,,,
1574878,Norte,AM,,13,,,,2021-05-28,21,4144597.0,384997.0,363,12966,15,,,
1574879,Norte,AM,,13,,,,2021-05-29,21,4144597.0,385828.0,831,12972,6,,,
1574880,Norte,AM,,13,,,,2021-05-30,22,4144597.0,386074.0,246,12978,6,,,
1574881,Norte,AM,,13,,,,2021-05-31,22,4144597.0,386418.0,344,12985,7,,,
1574882,Norte,AM,,13,,,,2021-06-01,22,4144597.0,387038.0,620,12996,11,,,
1574883,Norte,AM,,13,,,,2021-06-02,22,4144597.0,387709.0,671,13009,13,,,
1574884,Norte,AM,,13,,,,2021-06-03,22,4144597.0,388294.0,585,13016,7,,,
1574885,Norte,AM,,13,,,,2021-06-04,22,4144597.0,388750.0,456,13042,26,,,
1574886,Norte,AM,,13,,,,2021-06-05,22,4144597.0,389200.0,450,13050,8,,,
1574887,Norte,AM,,13,,,,2021-06-06,23,4144597.0,389550.0,350,13054,4,,,
1574888,Norte,AM,,13,,,,2021-06-07,23,4144597.0,389836.0,286,13063,9,,,
1574889,Norte,AM,,13,,,,2021-06-08,23,4144597.0,390386.0,550,13086,23,,,
1574890,Norte,AM,,13,,,,2021-06-09,23,4144597.0,391063.0,677,13103,17,,,
1574891,Norte,AM,,13,,,,2021-06-10,23,4144597.0,391858.0,795,13119,16,,,
1574892,Norte,AM,,13,,,,2021-06-11,23,4144597.0,392574.0,716,13129,10,,,
1574893,Norte,AM,,13,,,,2021-06-12,23,4144597.0,393178.0,604,13136,7,,,
1574894,Norte,AM,,13,,,,2021-06-13,24,4144597.0,393492.0,314,13140,4,,,
1574895,Norte,AM,,13,,,,2021-06-14,24,4144597.0,393875.0,383,13149,9,,,
1574896,Norte,AM,,13,,,,2021-06-15,24,4144597.0,394601.0,726,13162,13,,,
1574897,Norte,AM,,13,,,,2021-06-16,24,4144597.0,395104.0,503,13182,20,,,
1574898,Norte,AM,,13,,,,2021-06-17,24,4144597.0,395724.0,620,13197,15,,,
1574899,Norte,AM,,13,,,,2021-06-18,24,4144597.0,396408.0,684,13209,12,,,
1574900,Norte,AM,,13,,,,2021-06-19,24,4144597.0,396907.0,499,13214,5,,,
1574901,Norte,AM,,13,,,,2021-06-20,25,4144597.0,397132.0,225,13220,6,,,
1574902,Norte,AM,,13,,,,2021-06-21,25,4144597.0,397525.0,393,13226,6,,,
1574903,Norte,AM,,13,,,,2021-06-22,25,4144597.0,398245.0,720,13241,15,,,
1574904,Norte,AM,,13,,,,2021-06-23,25,4144597.0,398756.0,511,13246,5,,,
1574905,Norte,AM,,13,,,,2021-06-24,25,4144597.0,399401.0,645,13249,3,,,
1574906,Norte,AM,,13,,,,2021-06-25,25,4144597.0,400062.0,661,13264,15,,,
1574907,Norte,AM,,13,,,,2021-06-26,25,4144597.0,400533.0,471,13267,3,,,
1574908,Norte,AM,,13,,,,2021-06-27,26,4144597.0,400781.0,248,13271,4,,,
1574909,Norte,AM,,13,,,,2021-06-28,26,4144597.0,401195.0,414,13282,11,,,
1574910,Norte,AM,,13,,,,2021-06-29,26,4144597.0,401747.0,552,13299,17,,,
1574911,Norte,AM,,13,,,,2021-06-30,26,4144597.0,402089.0,342,13313,14,,,
1574912,Norte,RR,,14,,,,2021-01-01,53,605761.0,68710.0,21,787,6,,,
1574913,Norte,RR,,14,,,,2021-01-02,53,605761.0,68858.0,148,787,0,,,
1574914,Norte,RR,,14,,,,2021-01-03,1,605761.0,68875.0,17,787,0,,,
1574915,Norte,RR,,14,,,,2021-01-04,1,605761.0,68947.0,72,787,0,,,
1574916,Norte,RR,,14,,,,2021-01-05,1,605761.0,69029.0,82,789,2,,,
1574917,Norte,RR,,14,,,,2021-01-06,1,605761.0,69180.0,151,789,0,,,
1574918,Norte,RR,,14,,,,2021-01-07,1,605761.0,69326.0,146,793,4,,,
1574919,Norte,RR,,14,,,,2021-01-08,1,605761.0,69461.0,135,793,0,,,
1574920,Norte,RR,,14,,,,2021-01-09,1,605761.0,69640.0,179,793,0,,,
1574921,Norte,RR,,14,,,,2021-01-10,2,605761.0,69732.0,92,793,0,,,
1574922,Norte,RR,,14,,,,2021-01-11,2,605761.0,69785.0,53,793,0,,,
1574923,Norte,RR,,14,,,,2021-01-12,2,605761.0,69888.0,103,795,2,,,
1574924,Norte,RR,,14,,,,2021-01-13,2,605761.0,70086.0,198,800,5,,,
1574925,Norte,RR,,14,,,,2021-01-14,2,605761.0,70346.0,260,800,0,,,
1574926,Norte,RR,,14,,,,2021-01-15,2,605761.0,70475.0,129,805,5,,,
1574927,Norte,RR,,14,,,,2021-01-16,2,605761.0,70752.0,277,811,6,,,
1574928,Norte,RR,,14,,,,2021-01-17,3,605761.0,70948.0,196,811,0,,,
1574929,Norte,RR,,14,,,,2021-01-18,3,605761.0,71065.0,117,811,0,,,
1574930,Norte,RR,,14,,,,2021-01-19,3,605761.0,71232.0,167,816,5,,,
1574931,Norte,RR,,14,,,,2021-01-20,3,605761.0,71451.0,219,816,0,,,
1574932,Norte,RR,,14,,,,2021-01-21,3,605761.0,71583.0,132,819,3,,,
1574933,Norte,RR,,14,,,,2021-01-22,3,605761.0,71740.0,157,819,0,,,
1574934,Norte,RR,,14,,,,2021-01-23,3,605761.0,72127.0,387,821,2,,,
